timestamp,token,source_dex,target_dex,loan_amount,buy_price,sell_price,gas_cost,flash_loan_fee,slippage,liquidity_score,confidence_score,net_profit,profit_in_target_range,available_liquidity,utilization_rate,flash_loan_premium,supply_rate,borrow_rate,total_supplied,total_borrowed,dex,price,liquidity,volume_24h,fee_tier,slippage_1k,slippage_10k,price_impact,execution_time,gas_used,gas_price,transaction_success,mev_protection,slippage_actual,profit_deviation,network_congestion,expected_profit,actual_profit,target_range_met,profit_margin,risk_score,confidence_level,market_volatility,optimal_loan_amount,hour,day_of_week,is_weekend,profit_category,risk_adjusted_score
2025-06-17T08:10:40.992746,USDC,quickswap,sushiswap,17294.03290204516,1.010158290555498,0.9967672595397433,5.662586429329847,3.8309136483076367,0.009932720585176594,0.6237371787358408,0.7484894515248262,-241.07843105640603,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.741054914941878
2025-06-17T08:10:40.994750,USDC,quickswap,uniswap_v3,19578.98968704574,1.0963810986346583,0.9948672612586064,7.699213172284409,2.070674424567769,0.0017750442950235953,0.3350080198709873,0.6714996560404045,-1997.308262675011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.6703077144068397
2025-06-17T08:10:40.994750,USDC,sushiswap,quickswap,36349.851786925115,0.8472452893129797,0.9717082453060092,9.52078996844119,9.986518812604693,0.005096545879595704,0.93347441480481,0.6047032232081649,4504.702694528159,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.6016213254875451
2025-06-17T08:10:40.994750,USDC,sushiswap,uniswap_v3,20766.23097054084,1.0955244221434193,0.821641372856114,8.827205923307433,2.9175089544432957,0.00535478817274148,0.889089459844961,0.48698159320171486,-5699.263375293952,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.4843739099260955
2025-06-17T08:10:40.994750,USDC,uniswap_v3,quickswap,19691.43745854436,1.179796204484964,0.9272637070400496,17.59172446284667,7.683609133174521,0.009094008364364099,0.6700142551228574,0.4425430704126818,-4998.0032132825645,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.4385185800287575
2025-06-17T08:10:40.995745,USDC,uniswap_v3,sushiswap,11180.203951935919,0.9522844465355251,1.1355381419655257,6.835746167850861,4.26280573258337,0.003748087995525042,0.7129012739065879,0.5288345232491717,2037.7151379529198,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.5268524049209622
2025-06-17T08:10:40.995745,USDT,quickswap,sushiswap,42829.91875351582,0.8694866566137732,0.9975991033011761,9.243090540273236,5.553493524261711,0.007398043213829441,0.41329146903539044,0.7770591985677573,5472.249098871056,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.7713104810370494
2025-06-17T08:10:40.995745,USDT,quickswap,uniswap_v3,43902.954934854875,0.8563772143820266,0.9886409485295059,10.651269895042251,4.694441907339306,0.0081780326255333,0.33016599318647183,0.4216182675191941,5791.423047990027,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.41817025957190135
2025-06-17T08:10:40.995745,USDT,sushiswap,quickswap,13416.664371623994,0.8780385170877918,1.0484503854070373,16.089579664642564,2.169804441665881,0.007461643442722699,0.5665697317404683,0.5851583632953972,2268.0994580743923,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.5807921202309597
2025-06-17T08:10:40.995745,USDT,sushiswap,uniswap_v3,49665.86622605732,0.8645760115187936,0.8755353929075508,9.411456514051611,5.366906071171083,0.0020106610738834497,0.6524522027146076,0.6648984235401616,529.5288073891338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.6635615381618629
2025-06-17T08:10:40.995745,USDT,uniswap_v3,quickswap,18838.67239002055,1.0739134820492853,0.803177489854477,11.247833836417279,8.928284774789674,0.009645335051045124,0.39268825763424675,0.4703691428006285,-5120.482779756361,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.46583227482064354
2025-06-17T08:10:40.995745,USDT,uniswap_v3,sushiswap,45435.4596990514,1.1951935150615451,1.0331470253105006,11.157414273059473,7.742362657757185,0.003104149523720877,0.7959490634857584,0.5941377747315083,-7381.556531387146,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.5922934822410509
2025-06-17T08:10:40.995745,DAI,quickswap,sushiswap,23965.202391852843,1.156375117615868,1.023336020287114,21.5291906132923,3.782951346722192,0.0055141271760709,0.5277108334833551,0.8066209687733321,-3213.621035473015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.8021731581686304
2025-06-17T08:10:40.995745,DAI,quickswap,uniswap_v3,16530.15138134273,0.8178168582874378,0.949894217116406,11.467839538421503,8.025063079268934,0.004161884074091627,0.9315534219529857,0.8685897810755236,2163.7658328730777,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.8649748110987466
2025-06-17T08:10:40.995745,DAI,sushiswap,quickswap,37385.60100731498,0.9954552042855587,1.1683596981354696,22.709155998087475,4.473353123654462,0.009266455932757562,0.5032113248550868,0.40676846949662276,6436.955910322775,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.40299916739919706
2025-06-17T08:10:40.995745,DAI,sushiswap,uniswap_v3,16949.44600490539,0.9638542048089904,1.1772208258980918,7.639445198869974,5.8094377010708325,0.004558597168358812,0.5364362535270722,0.5387618802496947,3602.9971404988914,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.5363058818679688
2025-06-17T08:10:40.995745,DAI,uniswap_v3,quickswap,5442.74619994142,1.0411271210862059,1.1816152784888774,14.129217391831762,4.676214570940502,0.0037553727164062706,0.31695245309912135,0.8325780187428495,745.8359528773902,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.8294513779669831
2025-06-17T08:10:40.995745,DAI,uniswap_v3,sushiswap,17470.372559502553,0.8173415228518663,0.9819122865670602,23.495893492496364,9.996817352865843,0.005974624296504747,0.9199091608656729,0.8870606194735267,2841.6198436609393,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.8817607655439476
2025-06-17T08:10:40.995745,WMATIC,quickswap,sushiswap,44051.11284847426,0.997925950285125,0.9581937243486046,13.94556183839506,3.9357610793662214,0.0030744101005435683,0.5193552886124311,0.7044405476937041,-1768.1300913684959,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.7022748085586422
2025-06-17T08:10:40.995745,WMATIC,quickswap,uniswap_v3,32561.567230638055,1.0817557063447318,1.1467497438767074,14.333063497229352,6.368923347319187,0.0046668899693669,0.31558327460152596,0.5370147636091305,2095.6057358434855,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.5345085747954411
2025-06-17T08:10:40.995745,WMATIC,sushiswap,quickswap,9690.701034053782,0.9950520867947114,0.9979560145874304,7.231371161900817,5.684096715743055,0.009353784835372424,0.3178415583884815,0.5584514638392247,15.225628186076484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,target_profit,0.5532278290054738
2025-06-17T08:10:40.995745,WMATIC,sushiswap,uniswap_v3,4720.18552256969,1.1583394209419606,0.9615998262139926,22.592971308551434,2.3461015058648913,0.008129649561959662,0.33651321777417664,0.9332374523148123,-953.586459565599,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.9256505588693968
2025-06-17T08:10:40.995745,WMATIC,uniswap_v3,quickswap,13156.742756065996,0.9195956589367715,0.9524547395763577,15.493564733594516,8.842310950505789,0.0013921408303354166,0.6930057173802984,0.5783346352429248,407.9825954917639,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.577529511983606
2025-06-17T08:10:40.995745,WMATIC,uniswap_v3,sushiswap,26840.67632690362,0.8673006304049757,0.9552548887237579,5.150809452913785,2.3306838100927196,0.008071951150433493,0.993913889679283,0.6236346113630089,2353.270285844295,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.6186006632443671
2025-06-17T08:10:40.995745,WETH,quickswap,sushiswap,28024.874614706117,1.0665982576806743,0.8125237859109251,13.41783683377498,5.8366257151546295,0.001514998870647879,0.38369361123220047,0.8491205644810103,-7139.65967669384,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.8478341477847776
2025-06-17T08:10:40.995745,WETH,quickswap,uniswap_v3,3597.567874562947,1.131261462548879,1.1790253733984732,10.736854468903827,5.3560310151292185,0.007054810227885264,0.9285912566377885,0.8620870015082033,155.74102575195562,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.8560051413126363
2025-06-17T08:10:40.995745,WETH,sushiswap,quickswap,6554.756084895284,0.8103931706108434,0.9747173954001256,18.89443664362869,8.701031597085656,0.002952666955235843,0.9916192319132413,0.640734544477461,1049.5097440925338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.6388426687609043
2025-06-17T08:10:40.995745,WETH,sushiswap,uniswap_v3,16522.03303281925,1.0983916167825705,0.9268438003985706,16.872431528464734,5.682604468431355,0.005785464394243849,0.6454363421271317,0.9035449505762194,-2856.8737250013533,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.8983175234360619
2025-06-17T08:10:40.995745,WETH,uniswap_v3,quickswap,40984.36362275877,0.9148897578843705,0.8013162278399543,5.61370507330146,7.203120563000383,0.0023039837787689633,0.41904424096492954,0.6265507034932465,-4667.555678896976,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,loss,0.6251071408358218
2025-06-17T08:10:40.995745,WETH,uniswap_v3,sushiswap,12186.427629597745,0.9228049749264746,1.1090191022084837,23.252182745956,8.8720127035912,0.0031070963780374106,0.917590901773373,0.8183879116586116,2237.160790281359,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,high_profit,0.8158451015424675
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,5151485.477195221,0.35296009219700913,0.0009,0.011915674575555334,0.030153462588409268,41024543.53269703,2364166.671727064,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,4677724.9173000725,0.8811792339070259,0.0009,0.07722711683412974,0.06719735161249503,36387601.57131334,26635648.11664214,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,3157125.341193459,0.6486746950561211,0.0009,0.04610047324605671,0.11100444678807654,46716715.141791776,24969738.38021299,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,1563025.6480068471,0.7309714529800216,0.0009,0.07657654082079489,0.022552254269307584,49747374.769081846,20183054.62987973,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,3831883.390834963,0.7798533096395448,0.0009,0.02958106679504053,0.02646127738803205,6361247.620300846,25282149.159099594,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,8689153.414758062,0.8817542899575108,0.0009,0.04615868127634071,0.11959602573688971,27212641.62859626,11472344.09827763,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,347176.0660250522,0.8705239950471766,0.0009,0.014011581673961986,0.04299381910239153,40356706.38234466,16238452.776501594,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,2209657.549191518,0.898971661634635,0.0009,0.049945860873979724,0.05910027056551942,1015382.1211857335,12158831.77906133,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,5597471.002501784,0.7625775783173536,0.0009,0.024466153662351484,0.11513959316560782,9396409.69085837,2026257.0973778428,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,2805014.4317618655,0.5668058921679126,0.0009,0.07062506473934999,0.051567809522927346,43073052.7280556,23964481.703983657,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,2220565.9352517077,0.6435843923327206,0.0009,0.06725898870556718,0.02015727007915528,7240104.865949686,25350014.14759948,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,6317313.267764222,0.7455528704687099,0.0009,0.0544314405834375,0.11597403684201958,29655777.711075872,2946929.0685337707,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,4288127.480102189,0.7613905963107634,0.0009,0.07643942506113757,0.07973738195829233,28887867.024265666,28287623.238281794,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,4126571.024090726,0.7366199499727912,0.0009,0.016013476841496177,0.059785818335438556,28608151.26604761,21222260.77497825,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,5892200.951284317,0.8971573523806546,0.0009,0.04641394119858574,0.03885747944799925,31674542.38669103,19925307.766328786,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,1133110.6011290005,0.40325710492333344,0.0009,0.02375145499576522,0.05063469087800546,24879890.741878755,28968589.44898352,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,9603204.023334647,0.4429703078123396,0.0009,0.0667376158840337,0.020483023531891856,16860867.09508883,10558457.52696141,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,3475156.871245934,0.5607440105724176,0.0009,0.06074601763510106,0.11210368373245538,37705267.90124759,8956560.704920271,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,4271626.694808476,0.4910125583314858,0.0009,0.029632458324518614,0.06353508456328977,47415339.289557174,19694767.544329513,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,6107307.660391877,0.8266229805153944,0.0009,0.07810074078264136,0.022075231138200906,11020230.307440478,2959443.801298137,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,1465957.4351124046,0.46049422556632363,0.0009,0.06659793015774988,0.033506430203401244,46405920.45854601,26669178.677473344,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,8353629.325191562,0.7859679750250455,0.0009,0.012987915178447978,0.03079327562495108,28128424.651957512,18563379.98586114,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.004269,USDC,,,,,,,,,,,,,231779.84433041338,0.41550459207494345,0.0009,0.01272496628891127,0.033381022958817765,35110439.30755742,972827.059836189,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.005274,USDC,,,,,,,,,,,,,4443607.183803672,0.420045949421507,0.0009,0.0349038433877158,0.06472598794011912,27192536.68450151,1518009.8991162267,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
2025-06-17T08:10:41.005274,USDC,,,,,,,,,,,,,3297826.9696786953,0.8391694833978678,0.0009,0.018044934248015107,0.026688578923352184,7849248.852897994,11678297.375875667,,,,,,,,,,,,,,,,,,,,,,,,,8,1,False,,
